quanta_author,quanta_pub_date,quanta_title,arxiv_id,title,authors,original_submission_date,most_recent_update_date,primary_subject,secondary_subject,primary-MSC,secondary_MSC
['Melanie Mitchell'],2022-12-13,What Does It Mean to Align AI With Human Values?,2110.07574,Can Machines Learn Morality? The Delphi Experiment,"['Etzioni, Oren', 'Tsvetkov, Yulia', 'Choi, Yejin', 'Dodge, Jesse', 'Bras, Ronan Le', 'Rini, Regina', 'Sakaguchi, Keisuke', 'Sap, Maarten', 'Jiang, Liwei', 'Borchardt, Jon', 'Forbes, Maxwell', 'Hwang, Jena D.', 'Gabriel, Saadia', 'Bhagavatula, Chandra', 'Liang, Jenny']",2021/10/14,2022/07/12,['Computation and Language (cs.CL)'],[],[],[]
['Melanie Mitchell'],2022-12-13,What Does It Mean to Align AI With Human Values?,1904.06387,Extrapolating Beyond Suboptimal Demonstrations via Inverse Reinforcement Learning from Observations,"['Brown, Daniel S.', 'Goo, Wonjoon', 'Niekum, Scott', 'Nagarajan, Prabhat']",2019/04/12,2019/07/09,['Machine Learning (cs.LG)'],['Machine Learning (stat.ML)'],[],[]
['Melanie Mitchell'],2022-12-13,What Does It Mean to Align AI With Human Values?,1706.03741,Deep reinforcement learning from human preferences,"['Brown, Tom B.', 'Leike, Jan', 'Martic, Miljan', 'Legg, Shane', 'Christiano, Paul', 'Amodei, Dario']",2017/06/12,2023/02/17,['Machine Learning (stat.ML)'],"['Artificial Intelligence (cs.AI)', 'Human-Computer Interaction (cs.HC)', 'Machine Learning (cs.LG)']",[],[]
['Melanie Mitchell'],2022-12-13,What Does It Mean to Align AI With Human Values?,2102.10717,Abstraction and Analogy-Making in Artificial Intelligence,"['Mitchell, Melanie']",2021/02/22,2021/05/14,['Artificial Intelligence (cs.AI)'],[],[],[]
['Melanie Mitchell'],2022-12-13,What Does It Mean to Align AI With Human Values?,2104.12871,Why AI is Harder Than We Think,"['Mitchell, Melanie']",2021/04/26,2021/04/28,['Artificial Intelligence (cs.AI)'],[],[],[]
['Lyndie Chiou'],2023-02-08,What Lights the Universe’s Standard Candles?,1409.3568,The Initiation and Propagation of Helium Detonations in White Dwarf Envelopes,"['Shen, Ken J.', 'Moore, Kevin']",2014/09/11,2014/10/16,['High Energy Astrophysical Phenomena (astro-ph.HE)'],['Solar and Stellar Astrophysics (astro-ph.SR)'],[],[]
['Lyndie Chiou'],2023-02-08,What Lights the Universe’s Standard Candles?,1804.11163,Three Hypervelocity White Dwarfs in Gaia DR2: Evidence for Dynamically Driven Double-Degenerate Double-Detonation Type Ia Supernovae,"['Gromadzki, Mariusz', 'Badenes, Carles', 'Kromer, Markus', 'Miles, Broxton', 'Townsley, Dean M.', 'Williams, Brian J.', 'Koester, Detlev', 'Maguire, Kate', 'Jha, Saurabh W.', 'Fraser, Morgan', 'Boubert, Douglas', 'Pakmor, Rüdiger', 'Smith, Nathan', 'Foley, Ryan J.', 'Toloza, Odette', 'Andrews, Jennifer E.', 'Toonen, Silvia', 'Schwab, Josiah', 'Gänsicke, Boris T.', 'Kerzendorf, Wolfgang E.', 'Siebert, Matthew R.', 'Guillochon, James', 'Kotze, Marissa M.', 'Shen, Ken J.', 'Strader, Jay', 'Chomiuk, Laura']",2018/04/30,2018/07/18,['Solar and Stellar Astrophysics (astro-ph.SR)'],['High Energy Astrophysical Phenomena (astro-ph.HE)'],[],[]
['Thomas Lewton'],2022-12-12,She Turns Fluids Into ‘Black Holes’ and ‘Inflating Universes’,2207.02199,Primary thermalisation mechanism of Early Universe observed from Faraday-wave scattering on liquid-liquid interfaces,"['Hill, Richard J. A.', 'Fifer, Zack', 'Avgoustidis, Anastasios', 'Weinfurtner, Silke', 'Barroso, Vitor S.', 'Erne, Sebastian', 'Geelmuyden, August']",2022/07/05,2022/07/05,['General Relativity and Quantum Cosmology (gr-qc)'],"['Cosmology and Nongalactic Astrophysics (astro-ph.CO)', 'Fluid Dynamics (physics.flu-dyn)']",[],[]
['Charlie Wood'],2022-11-17,Why This Universe? New Calculation Suggests Our Cosmos Is Typical.,2201.07279,"Gravitational entropy and the flatness, homogeneity and isotropy puzzles","['Turok, Neil', 'Boyle, Latham']",2022/01/18,2022/01/18,['High Energy Physics - Theory (hep-th)'],"['Cosmology and Nongalactic Astrophysics (astro-ph.CO)', 'General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Phenomenology (hep-ph)']",[],[]
['Charlie Wood'],2022-11-17,Why This Universe? New Calculation Suggests Our Cosmos Is Typical.,2210.01142,"Thermodynamic solution of the homogeneity, isotropy and flatness puzzles (and a clue to the cosmological constant)","['Boyle, Latham', 'Turok, Neil']",2022/10/03,2022/10/06,['General Relativity and Quantum Cosmology (gr-qc)'],"['Cosmology and Nongalactic Astrophysics (astro-ph.CO)', 'High Energy Physics - Phenomenology (hep-ph)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Charlie Wood'],2022-11-17,Why This Universe? New Calculation Suggests Our Cosmos Is Typical.,2204.05324,Thermodynamic ensembles with cosmological horizons,"['Jacobson, Ted', 'Banihashemi, Batoul']",2022/04/11,2022/07/10,['High Energy Physics - Theory (hep-th)'],['General Relativity and Quantum Cosmology (gr-qc)'],[],[]
['Leila Sloman'],2023-02-02,Mathematicians Prove This Knot Cannot Solve Major Problem,2207.14187,"The $(2,1)$-cable of the figure-eight knot is not smoothly slice","['Stoffregen, Matthew', 'Dai, Irving', 'Park, JungHwan', 'Kang, Sungkyung', 'Mallick, Abhishek']",2022/07/28,2022/07/28,['Geometric Topology (math.GT)'],[],"57K18, 57M12",[]
['Leila Sloman'],2023-02-02,Mathematicians Prove This Knot Cannot Solve Major Problem,2201.07299,Knot Floer homology and surgery on equivariant knots,"['Mallick, Abhishek']",2022/01/18,2022/01/18,['Geometric Topology (math.GT)'],[],"57M27, 57R58, 57R55",[]
['Leila Sloman'],2023-02-02,Mathematicians Prove This Knot Cannot Solve Major Problem,2201.01875,Equivariant knots and knot Floer homology,"['Dai, Irving', 'Stoffregen, Matthew', 'Mallick, Abhishek']",2022/01/06,2022/03/22,['Geometric Topology (math.GT)'],[],"57K18, 57R58, 57R55",[]
